FRONT_RADIATOR=1
TEMP_MIN=15
TEMP_MAX=50
REAL_MIN_DUTYCYCLE=0.70
REAL_MAX_DUTYCYCLE=1
DEACTIVATION_RATIO=1.25
cooldown=64

TIMESTEP_MAIN=5
TIMESTEP_UPDATE=15

SLOPE_INTERVAL=5
SLOPE_LENGTH=30
SLOPE_THRESHOLD=1
n_samples_fine=6
slope_samples_per_min=12
slope_max_per_sample=0.08

AVERAGING_INTERVAL=15
AVERAGING_LENGTH=900
n_samples_course=60

secondsElapsed,mem,status,cooldown,tempRadiator,tempAmbient,tempSlope,tempRatio,tempStop,tempRadAverage,tempAmbAverage,dutyCyclesa
-25122, 263, 7, 0, 37.13, 21.06, 0.17, 0.56, 26.37, 35.75, 21.10, 221, u.s.s.sa
-25105, 263, 7, 0, 37.44, 21.06, 0.12, 0.57, 26.37, 35.82, 21.09, 222, u.s.s.sa
-25088, 263, 7, 0, 37.69, 21.06, 0.09, 0.57, 26.36, 35.89, 21.09, 223, u.s.s.sa
-25071, 263, 4, 0, 37.81, 21.06, 0.05, 0.58, 26.36, 35.98, 21.08, 223, u.s.s.sa
-25053, 263, 4, 0, 37.88, 21.06, 0.03, 0.58, 26.35, 36.06, 21.08, 223, u.s.s.sa
-25036, 263, 4, 0, 37.94, 21.06, 0.02, 0.58, 26.34, 36.15, 21.08, 223, u.s.s.sa
-25019, 263, 4, 0, 37.94, 21.06, 0, 0.58, 26.34, 36.24, 21.07, 223, u.s.s.sa
-25001, 263, 4, 0, 37.88, 21.12, 0, 0.58, 26.34, 36.32, 21.07, 223, u.s.s.sa
-24984, 263, 4, 0, 37.88, 21.12, 0, 0.58, 26.33, 36.40, 21.07, 223, u.s.s.sa
-24967, 263, 4, 0, 37.81, 21.12, -0.04, 0.58, 26.33, 36.47, 21.07, 223, u.s.s.sa
-24950, 263, 4, 0, 37.81, 21.12, 0, 0.58, 26.33, 36.52, 21.07, 223, u.s.s.sa
-24932, 263, 4, 0, 37.75, 21.12, 0, 0.58, 26.33, 36.56, 21.07, 223, u.s.s.sa
-24915, 263, 4, 0, 37.81, 21.12, 0, 0.58, 26.33, 36.58, 21.07, 223, u.s.s.sa
-24898, 263, 4, 0, 37.81, 21.19, 0, 0.58, 26.33, 36.60, 21.07, 223, u.s.s.sa
-24881, 263, 4, 0, 37.88, 21.12, 0.04, 0.58, 26.33, 36.61, 21.07, 223, u.s.s.sa
-24863, 263, 4, 0, 37.88, 21.12, 0, 0.58, 26.33, 36.62, 21.07, 223, u.s.s.sa
-24846, 263, 4, 0, 37.88, 21.19, 0, 0.58, 26.33, 36.63, 21.07, 223, u.s.s.sa
-24829, 263, 4, 0, 37.88, 21.12, 0, 0.58, 26.34, 36.64, 21.07, 223, u.s.s.sa
-24812, 263, 4, 0, 37.81, 21.19, -0.04, 0.58, 26.34, 36.64, 21.07, 223, u.s.s.sa
-24794, 263, 4, 0, 37.69, 21.12, -0.02, 0.57, 26.34, 36.64, 21.07, 223, u.s.s.sa
-24777, 263, 4, 0, 37.63, 21.19, -0.03, 0.57, 26.34, 36.65, 21.08, 222, u.s.s.sa
-24760, 263, 4, 0, 37.50, 21.12, -0.04, 0.57, 26.35, 36.65, 21.08, 222, u.s.s.sa
-24743, 263, 4, 0, 37.38, 21.12, -0.04, 0.56, 26.35, 36.65, 21.08, 222, u.s.s.sa
-24725, 263, 4, 0, 37.25, 21.19, -0.02, 0.56, 26.35, 36.65, 21.08, 221, u.s.s.sa
-24708, 263, 4, 0, 37.19, 21.19, -0.03, 0.56, 26.36, 36.65, 21.08, 221, u.s.s.sa
-24691, 263, 4, 0, 37.06, 21.19, -0.04, 0.55, 26.36, 36.65, 21.09, 221, u.s.s.sa
-24674, 263, 4, 0, 37, 21.19, -0.03, 0.55, 26.36, 36.66, 21.09, 221, u.s.s.sa
-24656, 263, 4, 0, 36.88, 21.19, -0.04, 0.54, 26.36, 36.66, 21.09, 220, u.s.s.sa
-24639, 263, 4, 0, 36.88, 21.19, -0.03, 0.54, 26.37, 36.66, 21.09, 220, u.s.s.sa
-24622, 263, 4, 0, 36.75, 21.19, -0.02, 0.54, 26.37, 36.66, 21.10, 220, u.s.s.sa
-24605, 263, 4, 0, 36.69, 21.19, -0.03, 0.54, 26.37, 36.66, 21.10, 220, u.s.s.sa
-24587, 263, 4, 0, 36.69, 21.19, 0, 0.54, 26.38, 36.67, 21.10, 220, u.s.s.sa
-24570, 263, 4, 0, 36.56, 21.19, -0.02, 0.53, 26.38, 36.67, 21.10, 220, u.s.s.sa
-24553, 263, 4, 0, 36.56, 21.19, -0.03, 0.53, 26.38, 36.67, 21.11, 220, u.s.s.sa
-24536, 263, 4, 0, 36.50, 21.19, 0, 0.53, 26.38, 36.67, 21.11, 219, u.s.s.sa
-24518, 263, 4, 0, 36.44, 21.19, -0.04, 0.53, 26.39, 36.68, 21.11, 219, u.s.s.sa
-24501, 263, 4, 0, 36.38, 21.19, 0, 0.53, 26.39, 36.68, 21.11, 219, u.s.s.sa
-24484, 263, 4, 0, 36.31, 21.19, -0.03, 0.52, 26.39, 36.68, 21.11, 219, u.s.s.sa
-24466, 263, 4, 0, 36.25, 21.19, -0.02, 0.52, 26.40, 36.69, 21.12, 219, u.s.s.sa
-24449, 263, 4, 0, 36.19, 21.19, -0.03, 0.52, 26.40, 36.69, 21.12, 219, u.s.s.sa
-24432, 263, 4, 0, 36.13, 21.19, -0.02, 0.52, 26.40, 36.69, 21.12, 218, u.s.s.sa
-24415, 263, 4, 0, 36.06, 21.19, -0.03, 0.52, 26.40, 36.70, 21.12, 218, u.s.s.sa
-24397, 263, 4, 0, 36, 21.19, -0.02, 0.51, 26.40, 36.70, 21.12, 218, u.s.s.sa
-24380, 263, 4, 0, 35.94, 21.19, 0, 0.51, 26.41, 36.70, 21.13, 218, u.s.s.sa
-24363, 263, 4, 0, 35.88, 21.19, -0.03, 0.51, 26.41, 36.70, 21.13, 218, u.s.s.sa
-24346, 263, 4, 0, 35.81, 21.19, -0.02, 0.51, 26.41, 36.71, 21.13, 218, u.s.s.sa
-24328, 263, 4, 0, 35.75, 21.19, -0.03, 0.51, 26.41, 36.71, 21.13, 217, u.sa
-24323, 263, 4, 0, 35.75, 21.19, -0.04, 0.51, 26.42, 36.72, 21.13, 217, u.s.s.sa
-24305, 263, 4, 0, 35.69, 21.19, 0, 0.50, 26.42, 36.73, 21.14, 217, u.s.s.sa
-24288, 263, 4, 0, 35.56, 21.19, -0.04, 0.50, 26.42, 36.73, 21.14, 217, u.s.s.sa
-24271, 263, 4, 0, 35.50, 21.19, -0.02, 0.50, 26.42, 36.73, 21.14, 217, u.s.s.sa
-24254, 263, 4, 0, 35.44, 21.25, -0.03, 0.49, 26.43, 36.74, 21.14, 217, u.s.s.sa
-24236, 263, 4, 0, 35.38, 21.25, -0.03, 0.49, 26.44, 36.74, 21.15, 216, u.s.s.sa
-24219, 263, 4, 0, 35.31, 21.25, -0.02, 0.49, 26.44, 36.74, 21.15, 216, u.s.s.sa
-24202, 263, 4, 0, 35.25, 21.25, 0, 0.49, 26.45, 36.75, 21.16, 216, u.s.s.sa
-24185, 263, 4, 0, 35.19, 21.25, -0.03, 0.48, 26.45, 36.75, 21.16, 216, u.s.s.sa
-24167, 263, 4, 0, 35.13, 21.25, -0.02, 0.48, 26.46, 36.76, 21.17, 216, u.s.s.sa
-24150, 263, 4, 0, 35.06, 21.25, -0.04, 0.48, 26.46, 36.75, 21.17, 216, u.s.s.sa
-24133, 263, 4, 0, 35, 21.25, 0, 0.48, 26.47, 36.73, 21.18, 215, u.s.s.sa
-24116, 263, 4, 0, 34.88, 21.25, -0.04, 0.47, 26.48, 36.70, 21.18, 215, u.s.s.sa
-24098, 263, 4, 0, 34.81, 21.19, -0.02, 0.47, 26.48, 36.67, 21.18, 215, u.s.s.sa
-24081, 263, 4, 0, 34.75, 21.25, -0.03, 0.47, 26.48, 36.62, 21.19, 215, u.s.s.sa
-24064, 263, 4, 0, 34.69, 21.19, -0.03, 0.47, 26.49, 36.57, 21.19, 215, u.s.s.sa
-24046, 263, 4, 0, 34.63, 21.19, -0.02, 0.47, 26.49, 36.52, 21.19, 214, u.s.s.sa
-24029, 263, 4, 0, 34.56, 21.25, 0, 0.46, 26.50, 36.46, 21.20, 214, u.s.s.sa
-24012, 263, 4, 0, 34.44, 21.25, -0.04, 0.46, 26.50, 36.41, 21.20, 214, u.s.s.sa
-23995, 263, 4, 0, 34.38, 21.25, -0.02, 0.46, 26.51, 36.35, 21.21, 214, u.s.s.sa
-23977, 263, 4, 0, 34.31, 21.25, -0.03, 0.45, 26.51, 36.29, 21.21, 214, u.s.s.sa
-23960, 263, 4, 0, 34.25, 21.31, -0.03, 0.45, 26.51, 36.23, 21.21, 213, u.s.s.sa
-23943, 263, 4, 0, 34.19, 21.31, -0.02, 0.45, 26.52, 36.17, 21.21, 213, u.s.s.sa
-23926, 263, 4, 0, 34.13, 21.37, -0.04, 0.45, 26.52, 36.11, 21.22, 213, u.s.s.sa
-23908, 263, 4, 0, 34.06, 21.37, 0, 0.44, 26.52, 36.04, 21.22, 213, u.s.s.sa
-23891, 263, 4, 0, 34, 21.37, -0.04, 0.44, 26.52, 35.98, 21.22, 213, u.s.s.sa
-23874, 263, 4, 0, 33.94, 21.44, 0, 0.44, 26.53, 35.92, 21.22, 212, u.s.s.sa
-23857, 263, 4, 0, 33.81, 21.37, -0.02, 0.43, 26.53, 35.85, 21.23, 212, u.s.s.sa
-23839, 263, 4, 0, 33.75, 21.37, -0.03, 0.43, 26.54, 35.78, 21.23, 212, u.s.s.sa
-23822, 263, 4, 0, 33.69, 21.37, -0.02, 0.43, 26.54, 35.71, 21.23, 212, u.s.s.sa
-23805, 263, 4, 0, 33.63, 21.37, -0.03, 0.43, 26.54, 35.64, 21.23, 212, u.s.s.sa
-23788, 263, 4, 0, 33.56, 21.44, -0.03, 0.42, 26.55, 35.57, 21.24, 211, u.s.s.sa
-23770, 263, 4, 0, 33.50, 21.37, -0.02, 0.42, 26.55, 35.50, 21.24, 211, u.s.s.sa
-23753, 263, 4, 0, 33.44, 21.44, -0.04, 0.42, 26.56, 35.43, 21.25, 211, u.s.s.sa
-23736, 263, 4, 0, 33.31, 21.44, -0.02, 0.42, 26.56, 35.35, 21.25, 211, u.s.s.sa
-23719, 263, 4, 0, 33.25, 21.50, -0.03, 0.41, 26.57, 35.29, 21.25, 210, u.s.s.sa
-23701, 263, 4, 0, 33.19, 21.50, 0, 0.41, 26.57, 35.22, 21.26, 210, u.s.s.sa
-23684, 263, 4, 0, 33.13, 21.50, -0.03, 0.41, 26.58, 35.15, 21.26, 210, u.s.s.sa
-23667, 263, 4, 0, 33.06, 21.50, -0.02, 0.41, 26.58, 35.08, 21.27, 210, u.s.s.sa
-23650, 263, 4, 0, 32.94, 21.50, -0.04, 0.40, 26.59, 35.02, 21.27, 210, u.s.s.sa
-23632, 263, 4, 0, 32.88, 21.50, -0.02, 0.40, 26.60, 34.95, 21.28, 209, u.s.s.sa
-23615, 263, 4, 0, 32.81, 21.56, -0.03, 0.40, 26.60, 34.89, 21.28, 209, u.s.s.sa
-23598, 263, 4, 0, 32.75, 21.56, -0.03, 0.39, 26.61, 34.82, 21.29, 209, u.s.s.sa
-23581, 263, 4, 0, 32.69, 21.56, -0.02, 0.39, 26.62, 34.75, 21.30, 209, u.s.s.sa
-23563, 263, 4, 0, 32.63, 21.56, -0.04, 0.39, 26.63, 34.68, 21.30, 209, u.s.s.sa
-23546, 263, 4, 0, 32.56, 21.56, 0, 0.39, 26.64, 34.62, 21.31, 208, u.s.s.sa
-23529, 263, 4, 0, 32.44, 21.56, -0.02, 0.38, 26.65, 34.55, 21.32, 208, u.s.s.sa
-23511, 263, 4, 0, 32.38, 21.56, -0.03, 0.38, 26.66, 34.48, 21.33, 208, u.s.s.sa
-23494, 263, 4, 0, 32.31, 21.56, -0.03, 0.38, 26.67, 34.41, 21.33, 208, u.s.s.sa
-23477, 263, 4, 0, 32.25, 21.56, -0.02, 0.38, 26.67, 34.34, 21.34, 208, u.s.s.sa
-23460, 263, 4, 0, 32.19, 21.56, -0.02, 0.37, 26.68, 34.28, 21.35, 207, u.s.s.sa
-23442, 263, 4, 0, 32.13, 21.50, -0.03, 0.37, 26.69, 34.21, 21.35, 207, u.s.s.sa
-23425, 263, 4, 0, 32.06, 21.50, -0.03, 0.37, 26.69, 34.14, 21.35, 207, u.s.s.sa
-23408, 263, 4, 0, 32, 21.56, -0.02, 0.37, 26.70, 34.07, 21.36, 207, u.s.s.sa
-23391, 263, 4, 0, 31.87, 21.56, -0.04, 0.36, 26.71, 34.00, 21.37, 207, u.s.s.sa
-23373, 263, 4, 0, 31.81, 21.50, -0.02, 0.36, 26.72, 33.93, 21.37, 207, u.s.s.sa
-23356, 263, 4, 0, 31.75, 21.50, -0.03, 0.36, 26.72, 33.86, 21.38, 206, u.s.s.sa
-23339, 263, 4, 0, 31.69, 21.50, 0, 0.36, 26.73, 33.79, 21.38, 206, u.s.s.sa
-23322, 263, 4, 0, 31.62, 21.56, -0.03, 0.35, 26.74, 33.72, 21.39, 206, u.s.s.sa
-23304, 263, 4, 0, 31.56, 21.56, -0.02, 0.35, 26.75, 33.65, 21.40, 206, u.s.s.sa
-23287, 263, 4, 0, 31.50, 21.62, -0.03, 0.35, 26.75, 33.58, 21.40, 205, u.s.s.sa
-23270, 263, 4, 0, 31.44, 21.69, -0.02, 0.34, 26.77, 33.51, 21.41, 205, u.s.s.sa
-23253, 263, 4, 0, 31.37, 21.69, -0.04, 0.34, 26.78, 33.44, 21.42, 205, u.s.s.sa
-23235, 263, 4, 0, 31.25, 21.69, -0.02, 0.34, 26.79, 33.37, 21.43, 205, u.s.s.sa
-23218, 263, 4, 0, 31.19, 21.69, -0.03, 0.34, 26.80, 33.30, 21.44, 205, u.s.s.sa
-23201, 263, 4, 0, 31.12, 21.69, -0.02, 0.33, 26.81, 33.23, 21.44, 204, u.s.s.sa
-23184, 263, 4, 0, 31.06, 21.75, -0.03, 0.33, 26.81, 33.15, 21.45, 204, u.s.s.sa
-23166, 263, 4, 0, 31, 21.75, 0, 0.33, 26.82, 33.08, 21.46, 204, u.s.s.sa
-23149, 263, 4, 0, 30.94, 21.75, -0.02, 0.33, 26.83, 33.01, 21.46, 204, u.s.s.sa
-23132, 263, 4, 0, 30.87, 21.69, -0.03, 0.32, 26.84, 32.94, 21.47, 204, u.s.s.sa
-23115, 263, 4, 0, 30.81, 21.62, -0.02, 0.32, 26.85, 32.87, 21.48, 204, u.s.s.sa
-23097, 263, 4, 0, 30.75, 21.69, -0.03, 0.32, 26.85, 32.80, 21.48, 203, u.s.s.sa
-23080, 263, 4, 0, 30.69, 21.69, -0.02, 0.32, 26.86, 32.73, 21.49, 203, u.s.s.sa
-23063, 263, 4, 0, 30.62, 21.62, -0.03, 0.32, 26.87, 32.66, 21.50, 203, u.s.s.sa
-23046, 263, 4, 0, 30.56, 21.62, -0.03, 0.31, 26.88, 32.59, 21.50, 203, u.s.s.sa
-23028, 263, 4, 0, 30.50, 21.62, -0.02, 0.31, 26.89, 32.52, 21.51, 203, u.s.s.sa
-23011, 263, 4, 0, 30.44, 21.69, -0.02, 0.31, 26.90, 32.45, 21.52, 202, u.s.s.sa
-22994, 263, 4, 0, 30.37, 21.69, -0.03, 0.31, 26.91, 32.38, 21.52, 202, u.s.s.sa
-22977, 263, 4, 0, 30.31, 21.69, 0, 0.30, 26.91, 32.31, 21.53, 202, u.s.s.sa
-22959, 263, 4, 0, 30.25, 21.75, -0.02, 0.30, 26.92, 32.24, 21.54, 202, u.s.s.sa
-22942, 263, 4, 0, 30.19, 21.81, -0.03, 0.30, 26.93, 32.17, 21.55, 202, u.s.s.sa
-22925, 263, 4, 0, 30.19, 21.81, 0, 0.30, 26.95, 32.11, 21.56, 202, u.s.s.sa
-22908, 263, 4, 0, 30.06, 21.81, -0.04, 0.29, 26.96, 32.04, 21.57, 201, u.s.s.sa
-22890, 263, 4, 0, 30.06, 21.87, 0, 0.29, 26.97, 31.97, 21.57, 201, u.s.s.sa
-22873, 263, 4, 0, 29.94, 21.81, -0.04, 0.29, 26.98, 31.90, 21.58, 201, u.s.s.sa
-22856, 263, 4, 0, 29.94, 21.81, 0, 0.29, 26.99, 31.84, 21.59, 201, u.sa
-22850, 263, 4, 0, 29.87, 21.81, -0.02, 0.29, 27.00, 31.77, 21.60, 201, u.s.s.sa
-22833, 263, 4, 0, 29.87, 21.87, -0.03, 0.28, 27.01, 31.70, 21.61, 201, u.s.s.sa
-22815, 263, 4, 0, 30.12, 21.87, 0.05, 0.29, 27.02, 31.64, 21.62, 201, u.s.s.sa
-22798, 263, 7, 0, 30.87, 21.81, 0.19, 0.32, 27.03, 31.59, 21.63, 203, u.s.s.sa
-22781, 263, 7, 0, 31.81, 21.81, 0.29, 0.35, 27.05, 31.56, 21.64, 206, u.s.s.sa
-22764, 263, 7, 0, 32.81, 21.81, 0.34, 0.39, 27.05, 31.55, 21.64, 209, u.s.s.sa
-22746, 263, 7, 0, 33.56, 21.81, 0.27, 0.42, 27.07, 31.55, 21.65, 211, u.s.s.sa
-22729, 263, 7, 0, 34.19, 21.75, 0.21, 0.44, 27.07, 31.56, 21.66, 212, u.s.s.sa
-22712, 263, 7, 0, 34.63, 21.75, 0.17, 0.46, 27.08, 31.59, 21.66, 214, u.s.s.sa
-22695, 263, 7, 0, 34.94, 21.69, 0.11, 0.47, 27.08, 31.61, 21.67, 215, u.s.s.sa
-22677, 263, 7, 0, 35.13, 21.69, 0.09, 0.47, 27.09, 31.65, 21.67, 215, u.s.s.sa
-22660, 263, 4, 0, 35.25, 21.69, 0.05, 0.48, 27.09, 31.68, 21.68, 215, u.s.s.sa
-22643, 263, 4, 0, 35.31, 21.62, 0.03, 0.48, 27.10, 31.72, 21.68, 216, u.s.s.sa
-22626, 263, 4, 0, 35.31, 21.62, 0, 0.48, 27.10, 31.76, 21.68, 216, u.s.s.sa
-22608, 263, 4, 0, 35.31, 21.56, 0, 0.48, 27.10, 31.80, 21.68, 216, u.s.s.sa
-22591, 263, 4, 0, 35.25, 21.69, 0, 0.48, 27.11, 31.84, 21.68, 215, u.s.s.sa
-22574, 263, 4, 0, 35.13, 21.69, -0.04, 0.47, 27.11, 31.88, 21.69, 215, u.s.s.sa
-22557, 263, 4, 0, 35, 21.62, -0.04, 0.47, 27.11, 31.92, 21.69, 215, u.s.s.sa
-22539, 263, 4, 0, 34.88, 21.62, -0.03, 0.47, 27.11, 31.96, 21.69, 214, u.s.s.sa
-22522, 263, 4, 0, 34.81, 21.62, -0.05, 0.46, 27.11, 32.00, 21.69, 214, u.s.s.sa
-22505, 263, 4, 0, 34.69, 21.69, -0.04, 0.46, 27.11, 32.03, 21.69, 214, u.s.s.sa
-22488, 263, 4, 0, 34.63, 21.62, -0.03, 0.46, 27.11, 32.07, 21.69, 214, u.s.s.sa
-22470, 263, 4, 0, 34.56, 21.62, 0, 0.46, 27.11, 32.11, 21.69, 214, u.s.s.sa
-22453, 263, 4, 0, 34.50, 21.62, -0.03, 0.45, 27.11, 32.15, 21.69, 213, u.s.s.sa
-22436, 263, 4, 0, 34.44, 21.62, -0.02, 0.45, 27.11, 32.18, 21.69, 213, u.s.s.sa
-22419, 263, 4, 0, 34.38, 21.62, -0.02, 0.45, 27.11, 32.22, 21.69, 213, u.s.s.sa
-22401, 263, 4, 0, 34.31, 21.62, -0.03, 0.45, 27.12, 32.26, 21.69, 213, u.s.s.sa
-22384, 263, 4, 0, 34.31, 21.56, 0, 0.45, 27.12, 32.30, 21.69, 213, u.s.s.sa
-22367, 263, 4, 0, 34.25, 21.56, -0.04, 0.45, 27.12, 32.34, 21.69, 213, u.s.s.sa
-22349, 263, 4, 0, 34.19, 21.50, 0, 0.45, 27.12, 32.38, 21.69, 213, u.s.s.sa
-22332, 263, 4, 0, 34.13, 21.50, -0.02, 0.44, 27.12, 32.42, 21.69, 213, u.s.s.sa
-22315, 263, 4, 0, 34.13, 21.50, -0.03, 0.44, 27.12, 32.46, 21.69, 213, u.s.s.sa
-22298, 263, 4, 0, 34.06, 21.50, 0, 0.44, 27.11, 32.50, 21.69, 213, u.s.s.sa
-22280, 263, 4, 0, 34, 21.56, -0.04, 0.44, 27.11, 32.54, 21.69, 212, u.s.s.sa
-22263, 263, 4, 0, 33.94, 21.56, 0, 0.44, 27.11, 32.58, 21.69, 212, u.s.s.sa
-22246, 263, 4, 0, 33.88, 21.56, 0, 0.43, 27.11, 32.62, 21.69, 212, u.s.s.sa
-22229, 263, 4, 0, 33.81, 21.56, -0.04, 0.43, 27.11, 32.66, 21.69, 212, u.s.s.sa
-22211, 263, 4, 0, 33.75, 21.56, 0, 0.43, 27.11, 32.70, 21.68, 212, u.s.s.sa
-22194, 263, 4, 0, 33.69, 21.56, -0.03, 0.43, 27.10, 32.74, 21.68, 211, u.s.s.sa
-22177, 263, 4, 0, 33.63, 21.56, -0.02, 0.42, 27.10, 32.79, 21.68, 211, u.s.s.sa
-22160, 263, 4, 0, 33.56, 21.62, -0.03, 0.42, 27.10, 32.83, 21.68, 211, u.s.s.sa
-22142, 263, 4, 0, 33.50, 21.69, -0.02, 0.42, 27.10, 32.87, 21.68, 211, u.s.s.sa
-22125, 263, 4, 0, 33.44, 21.75, -0.02, 0.41, 27.10, 32.91, 21.68, 210, u.s.s.sa
-22108, 263, 4, 0, 33.38, 21.69, -0.03, 0.41, 27.10, 32.95, 21.68, 210, u.s.s.sa
-22091, 263, 4, 0, 33.31, 21.69, -0.02, 0.41, 27.10, 32.99, 21.68, 210, u.s.s.sa
-22073, 263, 4, 0, 33.25, 21.69, -0.03, 0.41, 27.10, 33.04, 21.68, 210, u.s.s.sa
-22056, 263, 4, 0, 33.19, 21.69, 0, 0.41, 27.10, 33.08, 21.68, 210, u.s.s.sa
-22039, 263, 4, 0, 33.13, 21.69, -0.02, 0.40, 27.10, 33.12, 21.68, 210, u.s.s.sa
-22022, 263, 4, 0, 33.06, 21.75, -0.03, 0.40, 27.11, 33.16, 21.68, 209, u.s.s.sa
-22004, 263, 4, 0, 33, 21.75, -0.02, 0.40, 27.11, 33.20, 21.69, 209, u.s.s.sa
-21987, 263, 4, 0, 32.94, 21.75, -0.03, 0.40, 27.11, 33.25, 21.69, 209, u.s.s.sa
-21970, 263, 4, 0, 32.88, 21.75, -0.02, 0.39, 27.11, 33.29, 21.69, 209, u.s.s.sa
-21953, 263, 4, 0, 32.81, 21.75, -0.03, 0.39, 27.11, 33.33, 21.69, 209, u.s.s.sa
-21935, 263, 4, 0, 32.75, 21.69, -0.02, 0.39, 27.11, 33.37, 21.69, 209, u.s.s.sa
-21918, 263, 4, 0, 32.69, 21.75, -0.03, 0.39, 27.11, 33.41, 21.68, 208, u.s.s.sa
-21901, 263, 4, 0, 32.63, 21.75, -0.02, 0.38, 27.10, 33.45, 21.68, 208, u.s.s.sa
-21884, 263, 4, 0, 32.56, 21.75, -0.03, 0.38, 27.10, 33.49, 21.68, 208, u.s.s.sa
-21866, 263, 4, 0, 32.50, 21.75, 0, 0.38, 27.10, 33.53, 21.68, 208, u.s.s.sa
-21849, 263, 4, 0, 32.44, 21.81, -0.03, 0.38, 27.10, 33.58, 21.68, 208, u.s.s.sa
-21832, 263, 4, 0, 32.38, 21.81, -0.02, 0.37, 27.10, 33.62, 21.68, 207, u.s.s.sa
-21815, 263, 4, 0, 32.31, 21.75, -0.03, 0.37, 27.09, 33.66, 21.68, 207, u.s.s.sa
-21797, 263, 4, 0, 32.25, 21.81, -0.02, 0.37, 27.09, 33.70, 21.68, 207, u.s.s.sa
-21780, 263, 4, 0, 32.19, 21.81, -0.03, 0.37, 27.09, 33.73, 21.68, 207, u.s.s.sa
-21763, 263, 4, 0, 32.13, 21.81, -0.02, 0.37, 27.09, 33.75, 21.68, 207, u.s.s.sa
-21745, 263, 4, 0, 32.06, 21.81, -0.02, 0.36, 27.09, 33.76, 21.68, 207, u.s.s.sa
-21728, 263, 4, 0, 32, 21.87, -0.03, 0.36, 27.09, 33.74, 21.68, 206, u.s.s.sa
-21711, 263, 4, 0, 31.94, 21.94, -0.03, 0.36, 27.10, 33.72, 21.68, 206, u.s.s.sa
-21694, 263, 4, 0, 31.87, 21.87, -0.02, 0.36, 27.10, 33.68, 21.68, 206, u.s.s.sa
-21676, 263, 4, 0, 31.81, 21.94, -0.04, 0.35, 27.11, 33.63, 21.68, 206, u.s.s.sa
-21659, 263, 4, 0, 31.75, 21.94, 0, 0.35, 27.11, 33.58, 21.69, 206, u.s.s.sa
-21642, 263, 4, 0, 31.69, 21.94, 0, 0.35, 27.12, 33.52, 21.69, 205, u.s.s.sa
-21625, 263, 4, 0, 31.62, 21.94, -0.04, 0.35, 27.12, 33.46, 21.70, 205, u.s.s.sa
-21607, 263, 4, 0, 31.56, 21.87, 0, 0.34, 27.13, 33.40, 21.70, 205, u.s.s.sa
-21590, 263, 4, 0, 31.50, 21.94, -0.04, 0.34, 27.14, 33.33, 21.71, 205, u.s.s.sa
-21573, 263, 4, 0, 31.44, 21.87, 0, 0.34, 27.14, 33.27, 21.71, 205, u.s.s.sa
-21556, 263, 4, 0, 31.31, 21.87, -0.04, 0.34, 27.15, 33.20, 21.72, 205, u.s.s.sa
-21538, 263, 4, 0, 31.25, 21.94, -0.02, 0.33, 27.15, 33.14, 21.72, 204, u.s.s.sa
-21521, 263, 4, 0, 31.19, 21.87, -0.03, 0.33, 27.16, 33.07, 21.73, 204, u.s.s.sa
-21504, 263, 4, 0, 31.12, 21.81, -0.02, 0.33, 27.16, 33.01, 21.73, 204, u.s.s.sa
-21487, 263, 4, 0, 31.06, 21.87, -0.03, 0.33, 27.17, 32.95, 21.73, 204, u.s.s.sa
-21469, 263, 4, 0, 31, 21.94, 0, 0.32, 27.17, 32.89, 21.74, 204, u.s.s.sa
-21452, 263, 4, 0, 30.94, 21.94, -0.02, 0.32, 27.18, 32.82, 21.75, 203, u.s.s.sa
-21435, 263, 4, 0, 30.87, 22, -0.03, 0.32, 27.19, 32.76, 21.75, 203, u.s.s.sa
-21418, 263, 4, 0, 30.81, 22, -0.02, 0.31, 27.20, 32.70, 21.76, 203, u.s.s.sa
-21400, 263, 4, 0, 30.75, 21.94, -0.03, 0.31, 27.21, 32.64, 21.77, 203, u.s.s.sa
-21383, 263, 4, 0, 30.69, 21.94, -0.02, 0.31, 27.22, 32.58, 21.77, 203, u.sa
-21377, 263, 4, 0, 30.69, 21.94, -0.03, 0.31, 27.23, 32.52, 21.78, 203, u.s.s.sa
-21360, 263, 4, 0, 30.62, 21.94, -0.02, 0.31, 27.23, 32.45, 21.79, 203, u.s.s.sa
-21343, 263, 4, 0, 30.56, 22, -0.03, 0.31, 27.24, 32.39, 21.79, 202, u.s.s.sa
-21326, 263, 4, 0, 30.50, 22, -0.02, 0.30, 27.25, 32.33, 21.80, 202, u.s.s.sa
-21308, 263, 4, 0, 30.44, 22.06, -0.03, 0.30, 27.27, 32.27, 21.81, 202, u.s.s.sa
-21291, 263, 4, 0, 30.37, 22.06, -0.02, 0.30, 27.28, 32.21, 21.82, 202, u.s.s.sa
-21274, 263, 4, 0, 30.31, 22, 0, 0.30, 27.29, 32.15, 21.83, 202, u.s.s.sa
-21257, 263, 4, 0, 30.25, 22, -0.03, 0.29, 27.30, 32.08, 21.84, 201, u.s.s.sa
-21239, 263, 4, 0, 30.19, 21.94, -0.02, 0.29, 27.31, 32.02, 21.84, 201, u.s.s.sa
-21222, 263, 4, 0, 30.12, 21.94, -0.03, 0.29, 27.31, 31.96, 21.85, 201, u.s.s.sa
-21205, 263, 4, 0, 30.06, 21.94, -0.02, 0.29, 27.32, 31.90, 21.86, 201, u.s.s.sa
